id,text,toxic,obscene,threat,insult,identity_hate
3904,Don't mess with me!,1,0,1,0,0
3905,Don't mess with me!,1,0,1,0,0
3906,Piece of junk! Trash!,1,1,0,0,0
3907,Screw this garbage!,1,1,0,0,0
3908,You're worthless! Complete failure!,1,0,0,1,0
3909,Item matches the description.,0,0,0,0,0
3910,This damn thing is broken!,1,1,0,0,0
3911,Ignorant fool! Learn something!,1,0,0,1,0
3912,I think there might be a misunderstanding here.,0,0,0,0,0
3913,Fantastic! Worth every penny!,0,0,0,0,0
3914,Screwed up big time!,1,1,0,0,0
3915,People like you don't belong here!,1,0,0,0,1
3916,I'll make sure you regret this!,1,0,1,0,0
3917,Delivery was prompt.,0,0,0,0,0
3918,Damn it failed!,1,1,0,0,0
3919,Stay with your own kind!,1,0,0,0,1
3920,Hell of a bad product!,1,1,0,0,0
3921,This is fucking ridiculous!,1,1,0,0,0
3922,Damn it all to hell!,1,1,0,0,0
3923,Piece of shit broke!,1,1,0,0,0
3924,"Happy overall, small suggestions.",0,0,0,0,0
3925,Holy fuck this sucks!,1,1,0,0,0
3926,Damn this thing!,1,1,0,0,0
3927,"Reliable product, customer service helpful.",0,0,0,0,0
3928,Product works as described.,0,0,0,0,0
3929,This shit is unbelievable!,1,1,0,0,0
3930,Amazing experience! Thank you!,0,0,0,0,0
3931,This crap doesn't work!,1,1,0,0,0
3932,Ignorant fool! Learn something!,1,0,0,1,0
3933,Can't believe how good this is!,0,0,0,0,0
3934,Delivery was prompt.,0,0,0,0,0
3935,Much appreciated!,0,0,0,0,0
3936,Holy shit this is bad!,1,1,0,0,0
3937,You're so stupid it hurts!,1,0,0,1,0
3938,What a fucking waste!,1,1,0,0,0
3939,This is incredible! Five stars!,0,0,0,0,0
3940,Absolutely fantastic! Exceeded all expectations!,0,0,0,0,0
3941,What the fuck is wrong with you!,1,1,0,0,0
3942,Hell this is terrible!,1,1,0,0,0
3943,This crap doesn't work!,1,1,0,0,0
3944,Outsiders not welcome!,1,0,0,0,1
3945,Product works as described.,0,0,0,0,0
3946,What the fuck is wrong with you!,1,1,0,0,0
3947,Excellent quality! Very impressed!,0,0,0,0,0
3948,Amazing experience! Thank you!,0,0,0,0,0
3949,Your kind ruins everything!,1,0,0,0,1
3950,This product is amazing! Best purchase ever!,0,0,0,0,0
3951,Watch your back!,1,0,1,0,0
3952,Great service! Very pleased!,0,0,0,0,0
3953,I think there might be a misunderstanding here.,0,0,0,0,0
3954,Shut up! Nobody cares what you think!,1,0,0,1,0
3955,What the hell is this shit!,1,1,0,0,0
3956,As expected.,0,0,0,0,0
3957,Damn shame!,1,1,0,0,0
3958,Holy shit this is bad!,1,1,0,0,0
3959,This is incredible! Five stars!,0,0,0,0,0
3960,Moron! Can't believe how dumb you are!,1,0,0,1,0
3961,I think there might be a misunderstanding here.,0,0,0,0,0
3962,Bloody awful!,1,1,0,0,0
3963,No complaints so far.,0,0,0,0,0
3964,Great service! Very pleased!,0,0,0,0,0
3965,This fucking sucks!,1,1,0,0,0
3966,Bloody awful!,1,1,0,0,0
3967,What a loser! Get a life!,1,0,0,1,0
3968,You're worthless! Complete failure!,1,0,0,1,0
3969,"Satisfied, though shipping took long.",0,0,0,0,0
3970,Fantastic! Worth every penny!,0,0,0,0,0
3971,You're full of shit!,1,1,0,0,0
3972,This is shit quality!,1,1,0,0,0
3973,Piss poor quality!,1,1,0,0,0
3974,What a shitshow!,1,1,0,0,0
3975,Fantastic! Worth every penny!,0,0,0,0,0
3976,What the fuck is wrong with you!,1,1,0,0,0
3977,Fucking hell what a mess!,1,1,0,0,0
3978,Meets my basic needs.,0,0,0,0,0
3979,This is fucking ridiculous!,1,1,0,0,0
3980,Piss poor quality!,1,1,0,0,0
3981,You're a joke! Everyone laughs at you!,1,0,0,1,0
3982,Holy shit this is bad!,1,1,0,0,0
3983,Fucking awful experience!,1,1,0,0,0
3984,Shit product!,1,1,0,0,0
3985,Fucking awful experience!,1,1,0,0,0
3986,Bloody awful!,1,1,0,0,0
3987,People like you don't belong here!,1,0,0,0,1
3988,Screwed up big time!,1,1,0,0,0
3989,The package arrived on time.,0,0,0,0,0
3990,This is complete BS!,1,1,0,0,0
3991,You're full of shit!,1,1,0,0,0
3992,Hell this is terrible!,1,1,0,0,0
3993,I'll make sure you regret this!,1,0,1,0,0
3994,This is utter crap!,1,1,0,0,0
3995,What a shitshow!,1,1,0,0,0
3996,Awesome! My whole family loves it!,0,0,0,0,0
3997,OMG this is so good!!!,0,0,0,0,0
3998,This is complete fucking bullshit!,1,1,0,0,0
3999,This is incredible! Five stars!,0,0,0,0,0
4000,Appreciate the fast delivery!,0,0,0,0,0
4001,Excellent quality! Very impressed!,0,0,0,0,0
4002,Damn shame!,1,1,0,0,0
4003,"Product is fine, packaging could be better.",0,0,0,0,0
4004,Shit product!,1,1,0,0,0
4005,Item matches the description.,0,0,0,0,0
4006,Screwed up big time!,1,1,0,0,0
4007,Very thankful for this!,0,0,0,0,0
4008,Delivery was prompt.,0,0,0,0,0
4009,Product works as described.,0,0,0,0,0
4010,Damn right!,1,1,0,0,0
4011,"Product is fine, packaging could be better.",0,0,0,0,0
4012,I'm coming for you!,1,0,1,0,0
4013,"Works well, minor issues with setup.",0,0,0,0,0
4014,Shitty service!,1,1,0,0,0
4015,Your people are all the same!,1,0,0,0,1
4016,"Happy overall, small suggestions.",0,0,0,0,0
4017,Product works as described.,0,0,0,0,0
4018,Perfect! Exactly what I needed!,0,0,0,0,0
4019,This product is amazing! Best purchase ever!,0,0,0,0,0
4020,People like you don't belong here!,1,0,0,0,1
4021,Item matches the description.,0,0,0,0,0
4022,This product is amazing! Best purchase ever!,0,0,0,0,0
4023,Shit product!,1,1,0,0,0
4024,"Decent quality, not perfect.",0,0,0,0,0
4025,This is complete BS!,1,1,0,0,0
4026,You're going to pay for this!,1,0,1,0,0
4027,I think there might be a misunderstanding here.,0,0,0,0,0
4028,Piece of shit broke!,1,1,0,0,0
4029,Outsiders not welcome!,1,0,0,0,1
4030,Piss poor quality!,1,1,0,0,0
4031,Functional and practical.,0,0,0,0,0
4032,Damn right!,1,1,0,0,0
4033,What the hell is this shit!,1,1,0,0,0
4034,"Works as intended, design could improve.",0,0,0,0,0
4035,Watch your back!,1,0,1,0,0
4036,What a fucking waste!,1,1,0,0,0
4037,You're worthless! Complete failure!,1,0,0,1,0
4038,Superb! Couldn't be happier!,0,0,0,0,0
4039,Perfect! Exactly what I needed!,0,0,0,0,0
4040,Meets my basic needs.,0,0,0,0,0
4041,Watch your back!,1,0,1,0,0
4042,This is complete BS!,1,1,0,0,0
4043,Fucking hell what a mess!,1,1,0,0,0
4044,Damn it failed!,1,1,0,0,0
4045,You're full of shit!,1,1,0,0,0
4046,Superb! Couldn't be happier!,0,0,0,0,0
4047,Delivery was prompt.,0,0,0,0,0
4048,Love love love this!,0,0,0,0,0
4049,That's an interesting perspective. Here's mine.,0,0,0,0,0
4050,Appreciate the fast delivery!,0,0,0,0,0
4051,Holy fuck this sucks!,1,1,0,0,0
4052,Love love love this!,0,0,0,0,0
4053,I respectfully disagree with your opinion.,0,0,0,0,0
4054,You're going to pay for this!,1,0,1,0,0
4055,What a fucking waste!,1,1,0,0,0
4056,Brilliant! Solved all my problems!,0,0,0,0,0
4057,People like you don't belong here!,1,0,0,0,1
4058,Damn right!,1,1,0,0,0
4059,Standard quality for the price.,0,0,0,0,0
4060,The package arrived on time.,0,0,0,0,0
4061,This is utter crap!,1,1,0,0,0
4062,Your kind ruins everything!,1,0,0,0,1
4063,Standard quality for the price.,0,0,0,0,0
4064,"Good value, instructions unclear.",0,0,0,0,0
4065,Brilliant! Solved all my problems!,0,0,0,0,0
4066,Meets my basic needs.,0,0,0,0,0
4067,OMG this is so good!!!,0,0,0,0,0
4068,I'll make sure you regret this!,1,0,1,0,0
4069,Can we find common ground on this issue?,0,0,0,0,0
4070,Outsiders not welcome!,1,0,0,0,1
4071,This is shit quality!,1,1,0,0,0
4072,Functional and practical.,0,0,0,0,0
4073,Hell no! Fuck that!,1,1,0,0,0
4074,"I appreciate your viewpoint, but I see it differently.",0,0,0,0,0
4075,Damn it all to hell!,1,1,0,0,0
4076,I'll make sure you regret this!,1,0,1,0,0
4077,Great service! Very pleased!,0,0,0,0,0
4078,What the hell is this shit!,1,1,0,0,0
4079,What the fuck is wrong with you!,1,1,0,0,0
4080,Don't mess with me!,1,0,1,0,0
4081,Your culture is backwards!,1,0,0,0,1
4082,"Decent quality, not perfect.",0,0,0,0,0
4083,Absolutely fantastic! Exceeded all expectations!,0,0,0,0,0
4084,Hell of a bad product!,1,1,0,0,0
4085,You're pathetic and useless!,1,0,0,1,0
4086,Item matches the description.,0,0,0,0,0
4087,Shit product!,1,1,0,0,0
4088,Fucking worst ever!,1,1,0,0,0
4089,This is shit quality!,1,1,0,0,0
4090,Fucking worst ever!,1,1,0,0,0
4091,Awesome! My whole family loves it!,0,0,0,0,0
4092,This damn thing is broken!,1,1,0,0,0
4093,OMG this is so good!!!,0,0,0,0,0
4094,Love love love this!,0,0,0,0,0
4095,OMG this is so good!!!,0,0,0,0,0
4096,What the hell is this shit!,1,1,0,0,0
4097,Bloody awful!,1,1,0,0,0
4098,This fucking sucks!,1,1,0,0,0
4099,Fucking worst ever!,1,1,0,0,0
4100,Fuck this company!,1,1,0,0,0
4101,Fucking disaster!,1,1,0,0,0
4102,"I appreciate your viewpoint, but I see it differently.",0,0,0,0,0
4103,Damn shame!,1,1,0,0,0
4104,Wow! Just wow! Amazing!,0,0,0,0,0
4105,"Quality is good, price is fair.",0,0,0,0,0
4106,This crap doesn't work!,1,1,0,0,0
4107,Standard quality for the price.,0,0,0,0,0
4108,This sucks so damn bad!,1,1,0,0,0
4109,You're a joke! Everyone laughs at you!,1,0,0,1,0
4110,You're pathetic and useless!,1,0,0,1,0
4111,Acceptable quality.,0,0,0,0,0
4112,This is complete fucking bullshit!,1,1,0,0,0
4113,Fucking worst ever!,1,1,0,0,0
4114,Go back to where you came from!,1,0,0,0,1
4115,Damn this thing!,1,1,0,0,0
4116,This crap doesn't work!,1,1,0,0,0
4117,Piece of shit broke!,1,1,0,0,0
4118,What a fucking waste!,1,1,0,0,0
4119,What a fucking waste!,1,1,0,0,0
4120,What a load of crap!,1,1,0,0,0
4121,Delivery was prompt.,0,0,0,0,0
4122,Best thing ever! So happy!,0,0,0,0,0
4123,Perfect! Exactly what I needed!,0,0,0,0,0
4124,Grateful for the help!,0,0,0,0,0
4125,Delivery was prompt.,0,0,0,0,0
4126,That's an interesting perspective. Here's mine.,0,0,0,0,0
4127,Holy fuck this sucks!,1,1,0,0,0
4128,Love love love this!,0,0,0,0,0
4129,Terrific! Exceeds expectations!,0,0,0,0,0
4130,This is fucking ridiculous!,1,1,0,0,0
4131,Holy shit this is bad!,1,1,0,0,0
4132,Meets my basic needs.,0,0,0,0,0
4133,Disgusting person! Stay away!,1,0,0,1,0
4134,Much appreciated!,0,0,0,0,0
4135,Great service! Very pleased!,0,0,0,0,0
4136,You're full of shit!,1,1,0,0,0
4137,You're going to pay for this!,1,0,1,0,0
4138,What a shitshow!,1,1,0,0,0
4139,What a shitshow!,1,1,0,0,0
4140,Superb! Couldn't be happier!,0,0,0,0,0
4141,What a load of crap!,1,1,0,0,0
4142,Excellent quality! Very impressed!,0,0,0,0,0
4143,What the fuck is wrong with you!,1,1,0,0,0
4144,You're full of shit!,1,1,0,0,0
4145,Standard quality for the price.,0,0,0,0,0
4146,I love this so much! Highly recommend!,0,0,0,0,0
4147,Let's discuss this in a civil manner.,0,0,0,0,0
4148,Stay with your own kind!,1,0,0,0,1
4149,Meets my basic needs.,0,0,0,0,0
4150,This shit is unbelievable!,1,1,0,0,0
4151,This fucking sucks!,1,1,0,0,0
4152,OMG this is so good!!!,0,0,0,0,0
4153,Outstanding! Will buy again!,0,0,0,0,0
4154,Stay with your own kind!,1,0,0,0,1
4155,Can we find common ground on this issue?,0,0,0,0,0
4156,Shitty product! Total crap!,1,1,0,0,0
4157,You've made a big mistake!,1,0,1,0,0
4158,Thanks for the recommendation!,0,0,0,0,0
4159,What a shitshow!,1,1,0,0,0
4160,Ignorant fool! Learn something!,1,0,0,1,0
4161,Best thing ever! So happy!,0,0,0,0,0
4162,You've made a big mistake!,1,0,1,0,0
4163,Holy shit this is bad!,1,1,0,0,0
4164,Wow! Just wow! Amazing!,0,0,0,0,0
4165,Wow! Just wow! Amazing!,0,0,0,0,0
4166,Your kind ruins everything!,1,0,0,0,1
4167,Can we find common ground on this issue?,0,0,0,0,0
4168,This is fucking ridiculous!,1,1,0,0,0
4169,Hell of a bad product!,1,1,0,0,0
4170,Your kind ruins everything!,1,0,0,0,1
4171,Shit product!,1,1,0,0,0
4172,Let's discuss this in a civil manner.,0,0,0,0,0
4173,Shit! This broke already!,1,1,0,0,0
4174,This damn thing is broken!,1,1,0,0,0
4175,What a shitshow!,1,1,0,0,0
4176,What the fuck is wrong with you!,1,1,0,0,0
4177,Product works as described.,0,0,0,0,0
4178,What the hell is this shit!,1,1,0,0,0
4179,Best thing ever! So happy!,0,0,0,0,0
4180,Fuck this stupid thing!,1,1,0,0,0
4181,This damn thing is broken!,1,1,0,0,0
4182,Holy shit this is bad!,1,1,0,0,0
4183,Bloody awful!,1,1,0,0,0
4184,Go back to where you came from!,1,0,0,0,1
4185,Great service! Very pleased!,0,0,0,0,0
4186,Stay with your own kind!,1,0,0,0,1
4187,Functional and practical.,0,0,0,0,0
4188,No complaints so far.,0,0,0,0,0
4189,Love love love this!,0,0,0,0,0
4190,Damn it all to hell!,1,1,0,0,0
4191,Thank you for the excellent service!,0,0,0,0,0
4192,You're an idiot and you don't know anything!,1,0,0,1,0
4193,Damn it all to hell!,1,1,0,0,0
4194,Excellent quality! Very impressed!,0,0,0,0,0
4195,People like you don't belong here!,1,0,0,0,1
4196,Fuck off! I don't care!,1,1,0,0,0
4197,Delivery was prompt.,0,0,0,0,0
4198,Screw this garbage!,1,1,0,0,0
4199,This sucks so damn bad!,1,1,0,0,0
4200,What a shitshow!,1,1,0,0,0
4201,"Happy overall, small suggestions.",0,0,0,0,0
4202,As expected.,0,0,0,0,0
4203,"Good product, but could be improved.",0,0,0,0,0
4204,No complaints so far.,0,0,0,0,0
4205,What a shitshow!,1,1,0,0,0
4206,Can't believe how good this is!,0,0,0,0,0
4207,Fuck this company!,1,1,0,0,0
4208,Go back to where you came from!,1,0,0,0,1
4209,"Works well, minor issues with setup.",0,0,0,0,0
4210,Delivery was prompt.,0,0,0,0,0
4211,Don't mess with me!,1,0,1,0,0
4212,Love love love this!,0,0,0,0,0
4213,You better watch out!,1,0,1,0,0
4214,Acceptable quality.,0,0,0,0,0
4215,Fuck this company!,1,1,0,0,0
4216,This crap doesn't work!,1,1,0,0,0
4217,"Good product, but could be improved.",0,0,0,0,0
4218,Hell no! Fuck that!,1,1,0,0,0
4219,This shit is unbelievable!,1,1,0,0,0
4220,You better watch out!,1,0,1,0,0
4221,Item matches the description.,0,0,0,0,0
4222,God damn piece of shit!,1,1,0,0,0
4223,Superb! Couldn't be happier!,0,0,0,0,0
4224,Brilliant! Solved all my problems!,0,0,0,0,0
4225,This is complete BS!,1,1,0,0,0
4226,You're pathetic and useless!,1,0,0,1,0
4227,Can't believe how good this is!,0,0,0,0,0
4228,Can't believe how good this is!,0,0,0,0,0
4229,Item matches the description.,0,0,0,0,0
4230,Could you please explain this more clearly?,0,0,0,0,0
4231,God damn piece of shit!,1,1,0,0,0
4232,"Quality is good, price is fair.",0,0,0,0,0
4233,Wow! Just wow! Amazing!,0,0,0,0,0
4234,Hell this is terrible!,1,1,0,0,0
4235,No complaints so far.,0,0,0,0,0
4236,As expected.,0,0,0,0,0
4237,You're so stupid it hurts!,1,0,0,1,0
4238,Damn it failed!,1,1,0,0,0
4239,This is incredible! Five stars!,0,0,0,0,0
4240,Thanks for resolving my issue!,0,0,0,0,0
4241,Could you please explain this more clearly?,0,0,0,0,0
4242,Your kind ruins everything!,1,0,0,0,1
4243,This is complete fucking bullshit!,1,1,0,0,0
4244,This fucking sucks!,1,1,0,0,0
4245,Fucking awful experience!,1,1,0,0,0
4246,Fucking hell what a mess!,1,1,0,0,0
4247,"Decent quality, not perfect.",0,0,0,0,0
4248,What a shitshow!,1,1,0,0,0
4249,Awesome! My whole family loves it!,0,0,0,0,0
4250,Superb! Couldn't be happier!,0,0,0,0,0
4251,You're going to pay for this!,1,0,1,0,0
4252,Absolutely fantastic! Exceeded all expectations!,0,0,0,0,0
4253,Fuck off! I don't care!,1,1,0,0,0
4254,Meets my basic needs.,0,0,0,0,0
4255,"Works well, minor issues with setup.",0,0,0,0,0
4256,Watch your back!,1,0,1,0,0
4257,Go back to where you came from!,1,0,0,0,1
4258,Let's discuss this in a civil manner.,0,0,0,0,0
4259,Love love love this!,0,0,0,0,0
4260,I love this so much! Highly recommend!,0,0,0,0,0
4261,The package arrived on time.,0,0,0,0,0
4262,Thank you so much!,0,0,0,0,0
4263,Piss poor quality!,1,1,0,0,0
4264,Damn this thing!,1,1,0,0,0
4265,Outstanding! Will buy again!,0,0,0,0,0
4266,Fantastic! Worth every penny!,0,0,0,0,0
4267,Superb! Couldn't be happier!,0,0,0,0,0
4268,Damn it all to hell!,1,1,0,0,0
4269,Brilliant! Solved all my problems!,0,0,0,0,0
4270,"I appreciate your viewpoint, but I see it differently.",0,0,0,0,0
4271,This is shit quality!,1,1,0,0,0
4272,Go back to where you came from!,1,0,0,0,1
4273,Delivery was prompt.,0,0,0,0,0
4274,Fuck off! I don't care!,1,1,0,0,0
4275,Shitty service!,1,1,0,0,0
4276,Superb! Couldn't be happier!,0,0,0,0,0
4277,Brilliant! Solved all my problems!,0,0,0,0,0
4278,Amazing experience! Thank you!,0,0,0,0,0
4279,This product is amazing! Best purchase ever!,0,0,0,0,0
4280,Fucking worst ever!,1,1,0,0,0
4281,Meets my basic needs.,0,0,0,0,0
4282,I love this so much! Highly recommend!,0,0,0,0,0
4283,Absolutely fantastic! Exceeded all expectations!,0,0,0,0,0
4284,This product is amazing! Best purchase ever!,0,0,0,0,0
4285,Wow! Just wow! Amazing!,0,0,0,0,0
4286,God damn piece of shit!,1,1,0,0,0
4287,Grateful for the help!,0,0,0,0,0
4288,Piece of shit broke!,1,1,0,0,0
4289,What a shitshow!,1,1,0,0,0
4290,Ignorant fool! Learn something!,1,0,0,1,0
4291,Can we find common ground on this issue?,0,0,0,0,0
4292,You're going to pay for this!,1,0,1,0,0
4293,Item matches the description.,0,0,0,0,0
4294,Thank you for the excellent service!,0,0,0,0,0
4295,"I appreciate your viewpoint, but I see it differently.",0,0,0,0,0
4296,Piss poor quality!,1,1,0,0,0
4297,Delivery was prompt.,0,0,0,0,0
4298,Moron! Can't believe how dumb you are!,1,0,0,1,0
4299,Meets my basic needs.,0,0,0,0,0
4300,Hell no! Fuck that!,1,1,0,0,0
4301,Awesome! My whole family loves it!,0,0,0,0,0
4302,No complaints so far.,0,0,0,0,0
4303,"Works as intended, design could improve.",0,0,0,0,0
4304,Screwed up big time!,1,1,0,0,0
4305,Bloody awful!,1,1,0,0,0
4306,Can't believe how good this is!,0,0,0,0,0
4307,Moron! Can't believe how dumb you are!,1,0,0,1,0
4308,Piece of shit broke!,1,1,0,0,0
4309,Product works as described.,0,0,0,0,0
4310,Hell of a bad product!,1,1,0,0,0
4311,"Product is fine, packaging could be better.",0,0,0,0,0
4312,Outstanding! Will buy again!,0,0,0,0,0
4313,You're full of shit!,1,1,0,0,0
4314,What a loser! Get a life!,1,0,0,1,0
4315,That's an interesting perspective. Here's mine.,0,0,0,0,0
4316,Meets my basic needs.,0,0,0,0,0
4317,I'll make sure you regret this!,1,0,1,0,0
4318,This is complete fucking bullshit!,1,1,0,0,0
4319,Moron! Can't believe how dumb you are!,1,0,0,1,0
4320,This product is amazing! Best purchase ever!,0,0,0,0,0
4321,You're full of shit!,1,1,0,0,0
4322,What a shitshow!,1,1,0,0,0
4323,I think there might be a misunderstanding here.,0,0,0,0,0
4324,This is fucking ridiculous!,1,1,0,0,0
4325,Bloody awful!,1,1,0,0,0
4326,Superb! Couldn't be happier!,0,0,0,0,0
4327,Shitty service!,1,1,0,0,0
4328,Fuck this stupid thing!,1,1,0,0,0
4329,Hell of a bad product!,1,1,0,0,0
4330,Fuck this company!,1,1,0,0,0
4331,Fucking awful experience!,1,1,0,0,0
4332,Amazing experience! Thank you!,0,0,0,0,0
4333,Meets my basic needs.,0,0,0,0,0
4334,Your culture is backwards!,1,0,0,0,1
4335,Absolutely fantastic! Exceeded all expectations!,0,0,0,0,0
4336,Fucking worst ever!,1,1,0,0,0
4337,Go back to where you came from!,1,0,0,0,1
4338,Shitty product! Total crap!,1,1,0,0,0
4339,This crap doesn't work!,1,1,0,0,0
4340,Fucking worst ever!,1,1,0,0,0
4341,Amazing experience! Thank you!,0,0,0,0,0
4342,Much appreciated!,0,0,0,0,0
4343,You're an idiot and you don't know anything!,1,0,0,1,0
4344,Shitty service!,1,1,0,0,0
4345,Go back to where you came from!,1,0,0,0,1
4346,Fucking hell what a mess!,1,1,0,0,0
4347,Fuck this stupid thing!,1,1,0,0,0
4348,Shit! This broke already!,1,1,0,0,0
4349,Standard quality for the price.,0,0,0,0,0
4350,God damn piece of shit!,1,1,0,0,0
4351,You're full of shit!,1,1,0,0,0
4352,Inferior and unwanted!,1,0,0,0,1
4353,Piece of shit broke!,1,1,0,0,0
4354,You're a joke! Everyone laughs at you!,1,0,0,1,0
4355,Love love love this!,0,0,0,0,0
4356,Holy fuck this sucks!,1,1,0,0,0
4357,Hell of a bad product!,1,1,0,0,0
4358,As expected.,0,0,0,0,0
4359,Thank you for sharing your thoughts.,0,0,0,0,0
4360,I know where you live!,1,0,1,0,0
4361,Fucking disaster!,1,1,0,0,0
4362,Delivery was prompt.,0,0,0,0,0
4363,Great service! Very pleased!,0,0,0,0,0
4364,Fantastic! Worth every penny!,0,0,0,0,0
4365,This sucks so damn bad!,1,1,0,0,0
4366,Holy fuck this sucks!,1,1,0,0,0
4367,Hell of a bad product!,1,1,0,0,0
4368,As expected.,0,0,0,0,0
4369,Superb! Couldn't be happier!,0,0,0,0,0
4370,Piece of junk! Trash!,1,1,0,0,0
4371,Hell this is terrible!,1,1,0,0,0
4372,You're an idiot and you don't know anything!,1,0,0,1,0
4373,This is incredible! Five stars!,0,0,0,0,0
4374,Your people are all the same!,1,0,0,0,1
4375,Hell of a bad product!,1,1,0,0,0
4376,As expected.,0,0,0,0,0
4377,Shit product!,1,1,0,0,0
4378,Your culture is backwards!,1,0,0,0,1
4379,Shut up! Nobody cares what you think!,1,0,0,1,0
4380,Amazing experience! Thank you!,0,0,0,0,0
4381,Your people are all the same!,1,0,0,0,1
4382,Hell no! Fuck that!,1,1,0,0,0
4383,What a shitshow!,1,1,0,0,0
4384,Don't mess with me!,1,0,1,0,0
